UTC_Time,price,market_cap,total_volume,crypto
2020-09-15,2.931693208266334,107150010.94799854,12635260.000412077,sol
2020-09-16,2.5494654060917625,94070098.59695262,24795333.6875552,sol
2020-09-17,2.919199303305689,107329192.55976476,21791980.63219644,sol
2020-09-18,3.084079827098842,115398247.16683204,22533255.903117426,sol
2020-09-19,3.0147288973338715,113066182.9422364,10943760.457857544,sol
2020-09-20,2.8679582577061704,107485223.20908946,9294739.741029434,sol
2020-09-21,2.77366022930038,105132421.8250733,19270693.968702458,sol
2020-09-22,2.9402155138255073,110996725.68154047,18874481.49614106,sol
2020-09-23,2.8355005874806776,107801478.99659245,14564763.145004692,sol
2020-09-24,3.130126407105003,118878878.68168244,16633162.873780876,sol
2020-09-25,3.191006049537429,122238331.59277277,13618464.796439826,sol
2020-09-26,3.135145215569654,121477645.40078652,8801854.27770789,sol
2020-09-27,3.1659948849500643,124163454.94575258,7557998.443943798,sol
2020-09-28,2.9557751507195418,115671366.64099684,9309539.826511212,sol
2020-09-29,2.945119038534579,117794737.82329232,6850416.403733073,sol
2020-09-30,2.895851723928607,116997169.793763,5787535.353310377,sol
2020-10-01,2.866125781133827,116446343.764479,8826242.176135253,sol
2020-10-02,2.6289039111067782,107373602.62220952,14212990.242723487,sol
2020-10-03,2.5536378078057957,104629198.18132688,5964945.748663193,sol
2020-10-04,2.522557078453714,104629072.11208975,7148795.3663304895,sol
2020-10-05,2.652751429083878,109983903.67952684,8274088.030812653,sol
2020-10-06,2.174595988147619,90510593.136206,12053371.14959094,sol
2020-10-07,2.290102499091077,96626244.2271101,14026928.603023551,sol
2020-10-08,2.3626573108302025,100361073.08665311,18962028.194038983,sol
2020-10-09,2.539492735094531,108143704.99926196,14326709.102963934,sol
2020-10-10,2.4055686376579755,102263473.3254,10183145.724821746,sol
2020-10-11,2.418105545958514,102599664.11189498,7287675.814385024,sol
2020-10-12,2.5835814456344366,109398780.83412512,15148498.562808538,sol
2020-10-13,2.402275768916289,104349414.79795986,13892838.741344552,sol
2020-10-14,2.3191536796804995,100630989.38907091,10350998.4887243,sol
2020-10-15,2.268549825333015,98861299.72953752,8122715.968983821,sol
2020-10-16,2.1410969900561,93684534.75782022,15223420.219593452,sol
2020-10-17,2.2035632012257804,95604758.79489854,6335659.683846947,sol
2020-10-18,2.2119210242084533,96201418.29928117,5687385.028653056,sol
2020-10-19,2.056854398926332,89483911.14654794,8565815.857466063,sol
2020-10-20,1.8858859870466809,82488167.14046891,15641566.709200723,sol
2020-10-21,1.8809689528028195,82144490.25896214,23297280.721893147,sol
2020-10-22,1.9538868465951076,86559361.41416237,13454997.575523896,sol
2020-10-23,1.9571745339461704,86992250.29298699,11186213.356340406,sol
2020-10-24,1.9125348373534423,85097119.41553113,6919606.692459674,sol
2020-10-25,1.7910124551194946,80166567.40845197,9185870.299509026,sol
2020-10-26,1.6848007548575634,76352252.52403358,13591649.240590198,sol
2020-10-27,1.7159415073624318,78379682.65133592,15297050.598319847,sol
2020-10-28,1.5185434311695507,69484097.07158922,15939411.515576778,sol
2020-10-29,1.4288466908519226,65484559.74846173,8662606.661041781,sol
2020-10-30,1.4406457973488311,65971825.09030392,9349348.871776776,sol
2020-10-31,1.5355514530581402,70310236.99352686,6702913.199915457,sol
2020-11-01,1.600572441974701,73223097.96611069,7044518.693985352,sol
2020-11-02,1.4752353298018694,67681588.11219725,6491093.9037773525,sol
2020-11-03,1.4126356428447633,64789424.24486666,6668083.606459433,sol
2020-11-04,1.3933070455135532,64037059.28113097,13444944.225189565,sol
2020-11-05,1.4057083583738634,64230247.786586635,10875990.980387984,sol
2020-11-06,1.92596914953155,88646989.63268837,29260208.082079533,sol
2020-11-07,2.032391502844419,94477844.75803708,69505254.93434788,sol
2020-11-08,2.155344889638131,99153483.96280438,35274009.490947016,sol
2020-11-09,2.0285116039511935,92911864.560423,23430879.829114553,sol
2020-11-10,2.252786688117921,104439762.47148168,17683772.994641323,sol
2020-11-11,2.000194697094851,91842384.4291332,17995064.27824164,sol
2020-11-12,1.896790484098796,86929582.54336853,14316052.703740103,sol
2020-11-13,2.017595353872823,92395446.39953326,10853681.100996608,sol
2020-11-14,1.9198208087780548,88345125.41853492,7480703.339548037,sol
2020-11-15,2.0406791308120753,93688715.99840245,17895366.80890147,sol
2020-11-16,2.2623589978442378,103751002.08687328,20610242.317284264,sol
2020-11-17,2.197190778740227,101161954.40612784,15969353.057183923,sol
2020-11-18,2.117886192370405,97122156.74764428,13848265.661515675,sol
2020-11-19,2.070684202084601,95016544.57983688,9316529.247631349,sol
2020-11-20,2.099258903106589,96699115.09128667,10371769.862920254,sol
2020-11-21,2.381429683264949,109103139.9036232,25366504.823793355,sol
2020-11-22,2.151813535476351,99643753.24807031,20574885.270062737,sol
2020-11-23,2.273388487038822,104405683.73789696,18928875.39550107,sol
2020-11-24,2.2599141412129526,103371313.28825708,32072469.88442561,sol
2020-11-25,2.2646129983306857,103929950.4113385,31314180.50158886,sol
2020-11-26,1.9019050448221404,87261948.4587302,41413742.502415486,sol
2020-11-27,1.8592629872719064,85368717.62930092,16043158.39733107,sol
2020-11-28,1.8903759559939504,86876340.85848026,13543976.251381855,sol
2020-11-29,1.9133429784467304,87979239.4231415,7475716.686282049,sol
2020-11-30,1.9652469851002097,90930509.95528533,10302108.6624142,sol
2020-12-01,1.9821155844306728,91819218.14741091,15857429.667479658,sol
2020-12-02,2.1173819608613713,98158810.32584806,20110298.14090546,sol
2020-12-03,2.0967513186152114,97007192.41882148,26145331.304000676,sol
2020-12-04,1.858485553374542,86302542.38359374,12376166.936333302,sol
2020-12-05,1.9786603345404,91469353.58874711,10627298.671877306,sol
2020-12-06,1.851301551500301,85608059.73744749,10598081.573961524,sol
2020-12-07,1.8306335885715757,84695936.97844146,10468359.685002154,sol
2020-12-08,1.6703686172523906,77643530.78405608,17112369.527682714,sol
2020-12-09,1.664937350328642,77258533.71758029,16742998.45128931,sol
2020-12-10,1.5765078909674242,73019479.91112876,9081181.441213774,sol
2020-12-11,1.4496692801969542,67063074.53264825,10757763.654799256,sol
2020-12-12,1.4908497129487033,68998005.96321389,9176582.194922846,sol
2020-12-13,1.5665711036119,72368450.61816674,10831419.615199426,sol
2020-12-14,1.5904572145316247,74144495.06564687,10852348.235007472,sol
2020-12-15,1.7529676467046862,80958321.29626867,25707468.385520007,sol
2020-12-16,1.779209478837656,82697026.71230772,20667383.028789427,sol
2020-12-17,1.677764317256101,77962145.67023137,19771583.134829283,sol
2020-12-18,1.6997785608559872,79098065.29444037,9944183.27492898,sol
2020-12-19,1.668308558594091,77655684.25950308,11133539.429365838,sol
2020-12-20,1.5633483514359,72790529.40428856,11294828.80348789,sol
2020-12-21,1.5434205371433634,71954471.52541262,10231076.96252841,sol
2020-12-22,1.4928837701687971,69532641.54486774,14598569.95920073,sol
2020-12-23,1.206243024482621,56718890.08800321,21811152.391227532,sol
2020-12-24,1.3634590117032817,63270395.09871319,11669615.744971463,sol
2020-12-25,1.4458848057739129,67364923.8031706,11302457.898446824,sol
2020-12-26,1.3282607978532563,61824850.922195025,8569139.626475705,sol
2020-12-27,1.3065401279822344,61706533.09169116,15721103.749787897,sol
2020-12-28,1.519128250108042,70774348.23560144,16248544.099952295,sol
2020-12-29,1.6760685346336837,78352281.80230162,34126955.314970545,sol
2020-12-30,1.5378390877377932,71585859.2732059,16897738.266745638,sol
2020-12-31,1.5158074963117758,69766796.8517985,17111375.741750743,sol
2021-01-01,1.8411408764785613,86318139.65505527,32991393.10011804,sol
2021-01-02,1.802628913180411,84086466.39653847,41366106.07008067,sol
2021-01-03,2.14770799035378,99775343.80647424,71243785.08334851,sol
2021-01-04,2.4217846067950366,111799126.97201678,74768826.60691226,sol
2021-01-05,2.1618689571522256,100329573.08891997,65041612.88843685,sol
2021-01-06,1.9231854639663055,89806036.82660183,66770224.861168616,sol
2021-01-07,2.3674092848829695,617487734.823374,219251174.2197483,sol
2021-01-08,3.2344821232005927,832993617.4072843,286755149.1133893,sol
2021-01-09,3.3885883690214627,895647361.5109031,120168621.4158514,sol
2021-01-10,3.4737322317991124,912330458.1173432,80904486.74204415,sol
2021-01-11,3.107627489523499,817258464.2688268,106045335.58882752,sol
2021-01-12,3.58676467736862,938493137.5207736,97551374.06150249,sol
2021-01-13,3.520762208941768,921726565.2583522,75016318.35179248,sol
2021-01-14,3.2781934892090505,859145982.5611855,76404702.33595315,sol
2021-01-15,3.2557793953909067,854734765.1596448,58075508.18361369,sol
2021-01-16,3.451865500376336,904006570.0309956,99803415.70677254,sol
2021-01-17,3.81598415593309,1017470477.7839756,93623327.60068645,sol
2021-01-18,3.7751466399459663,987108914.5515286,92855359.6361952,sol
2021-01-19,3.641431311969665,953132372.6214266,70082464.78928855,sol
2021-01-20,3.729115837327082,973442831.7891594,58455688.05431196,sol
2021-01-21,2.998811474590356,786986237.3494189,56210951.531339064,sol
2021-01-22,3.341360079142882,870802220.8670269,78912922.70962742,sol
2021-01-23,3.5015683031312848,910358037.3778708,34563933.459064916,sol
2021-01-24,3.63170707484897,946423915.3825784,39857016.48670482,sol
2021-01-25,3.7139996330041942,970376773.8007468,102071940.744134,sol
2021-01-26,4.032884053809296,1054703273.4109548,99915130.853126,sol
2021-01-27,3.699511535159664,965216149.5931334,41769652.736767605,sol
2021-01-28,3.817402068465168,994404569.1401207,39406683.91005037,sol
2021-01-29,3.864348593084973,1011832935.6122584,56780983.11915729,sol
2021-01-30,4.233485772671465,1099976702.0181136,67081650.43724923,sol
2021-01-31,4.263968588843047,1108554251.4633815,97446415.859447,sol
2021-02-01,4.594574802707021,1181003688.1507916,46965792.231593795,sol
2021-02-02,5.257321084771443,1375270992.6864705,123805679.78884631,sol
2021-02-03,5.721470793794539,1486424501.2461636,94154842.87095356,sol
2021-02-04,6.41624673360909,1677733734.3813236,136705073.21189842,sol
2021-02-05,6.706647732382283,1732564478.94795,122560651.23753116,sol
2021-02-06,6.117657911972685,1614662623.626382,134130068.36753744,sol
2021-02-07,6.657339688114339,1741080410.398057,133124403.50118582,sol
2021-02-08,7.908749783879188,2067531944.1291592,198992540.37720096,sol
2021-02-09,7.84013833144138,2066515667.7340856,155211915.61724132,sol
2021-02-10,9.021720125352658,2347978417.7784863,151648521.93150106,sol
2021-02-11,9.200179305161804,2396719732.1723113,201126010.15108156,sol
2021-02-12,9.228804888243197,2426763287.306892,114926769.55619729,sol
2021-02-13,8.713969623823095,2299907027.7197843,116673415.15525527,sol
2021-02-14,8.727632198363525,2299584697.079879,111434979.06446633,sol
2021-02-15,8.847305421008814,2319301370.904806,109980858.18916675,sol
2021-02-16,8.30280602969779,2184260799.960396,72282574.1446148,sol
2021-02-17,8.231931006463842,2173930631.1428275,95778536.21248828,sol
2021-02-18,9.01266263252076,2375754523.610692,93285838.88247588,sol
2021-02-19,11.440869401894185,2993685734.1051297,337882476.3629094,sol
2021-02-20,10.044733825464116,2615417098.019502,151686888.40429655,sol
2021-02-21,11.1134029369101,2943199329.545796,185663015.63880065,sol
2021-02-22,14.4237305333873,3751426598.91799,745502104.7831652,sol
2021-02-23,15.15827794507358,4014384609.485051,1244332504.0368009,sol
2021-02-24,17.471803640467495,4630153132.806194,653765450.5243506,sol
2021-02-25,13.811009065584932,3670715311.01561,528005152.61285347,sol
2021-02-26,13.668935958977311,3630663218.351275,439215087.7936575,sol
2021-02-27,13.310965118755188,3502097092.0348463,331645301.8971598,sol
2021-02-28,13.030769065831386,3482110143.44744,388225411.00663006,sol
2021-03-01,15.030085685643074,3973508157.319812,392440888.40344346,sol
2021-03-02,14.010086254280449,3703367097.5839825,225140396.1605628,sol
2021-03-03,14.131003508942642,3742765612.839295,196774080.8443388,sol
2021-03-04,13.11502409372346,3465889173.00098,147658517.89297044,sol
2021-03-05,12.63107017877297,3328224948.5193915,114430118.94230545,sol
2021-03-06,13.068095512982284,3455484976.176569,151724548.43234462,sol
2021-03-07,13.91718704526964,3683032789.5785527,176392184.74589956,sol
2021-03-08,13.640225836910282,3627821384.30089,135033736.39428464,sol
2021-03-09,14.866607085296575,3948666694.263174,167995189.73188934,sol
2021-03-10,14.233539653620891,3801048410.6381903,146460475.43541464,sol
2021-03-11,15.976571418630938,4251534865.370938,296645197.9026507,sol
2021-03-12,14.598623129754037,3904039878.018883,234666311.88987264,sol
2021-03-13,15.318478663846856,4102822643.225109,187955914.4581912,sol
2021-03-14,14.567314052136112,3914890622.835212,111823964.28382452,sol
2021-03-15,14.163365885178608,3802503168.319744,133187836.15549985,sol
2021-03-16,13.689313740219452,3652666107.3940897,144943707.17130157,sol
2021-03-17,14.277756264275158,3813907144.3630457,118128026.4225448,sol
2021-03-18,14.26867567597296,3818502582.108464,98337016.85098363,sol
2021-03-19,14.182866696542028,3784530964.203633,86842533.95631836,sol
2021-03-20,14.275804030345457,3827195162.447837,86343402.39593284,sol
2021-03-21,14.306229754951788,3820743747.1802936,79484161.8717318,sol
2021-03-22,14.870337482227852,3996883816.28734,326592283.75572574,sol
2021-03-23,14.194567786228824,3797038254.76521,133887151.9028572,sol
2021-03-24,13.60393816401807,3673111725.425858,147906709.02353978,sol
2021-03-25,12.964522758314372,3458196577.606995,143844943.83494917,sol
2021-03-26,14.749054072098565,3952457817.8285327,183730696.6445045,sol
2021-03-27,16.56643725364522,4447942286.041741,282806957.30753034,sol
2021-03-28,18.008069673329885,4849136131.610755,534850426.5573704,sol
2021-03-29,18.884890865843666,5060496028.96088,266282434.7053076,sol
2021-03-30,19.175755751876615,5140859722.050636,320692680.3417659,sol
2021-03-31,19.48663194355817,5229172252.453522,255371895.72794145,sol
2021-04-01,19.05545051591954,5115358904.3969,213522852.9244486,sol
2021-04-02,19.73831924627352,5287278539.188044,162070984.46377787,sol
2021-04-03,22.598963045163597,6076766593.933186,600716419.5680904,sol
2021-04-04,24.02282911560326,6459213598.5183325,536246712.90027696,sol
2021-04-05,22.942985835974703,6143755028.531597,324307982.04602367,sol
2021-04-06,24.989549183579577,6677871480.251414,404116807.87156296,sol
2021-04-07,26.674732954277772,7244692415.792232,714313720.050788,sol
2021-04-08,27.00514637240972,7238834909.900146,445724093.1060517,sol
2021-04-09,27.784698122914115,7509326042.822403,351754156.4264195,sol
2021-04-10,26.833966062021243,7243681262.228849,340108404.22059625,sol
2021-04-11,27.817769827309405,7504132255.224255,293810895.92842746,sol
2021-04-12,28.5239805124,7668557969.184397,388174413.34322846,sol
2021-04-13,27.569507268014537,7477651408.251167,327658007.71776986,sol
2021-04-14,26.451516360520532,7124964901.168281,425296729.1707104,sol
2021-04-15,27.82949194313198,7510746946.813054,267944999.8711866,sol
2021-04-16,25.280265043287383,6847726667.985529,294302057.27032316,sol
2021-04-17,25.01097915337799,6763365116.21136,259794445.97361812,sol
2021-04-18,32.43000666656829,8839759827.800987,1456340755.9689653,sol
2021-04-19,31.72514830005086,8636876765.15214,1138689654.528968,sol
2021-04-20,31.687792724714733,8638723481.256248,982110136.3637146,sol
2021-04-21,32.31362189326206,8840620046.282288,916541281.5816184,sol
2021-04-22,39.04180159309067,10546870753.411224,1619297323.1447806,sol
2021-04-23,37.06688970435915,10009570403.266832,2170847454.238238,sol
2021-04-24,40.74492271990316,11122055713.48721,1508721736.1244557,sol
2021-04-25,47.66158942345178,12948847195.888563,2115947832.9145389,sol
2021-04-26,44.4964806617465,12053853291.95677,1808647601.294896,sol
2021-04-27,43.21796539788754,11730117463.908833,889450121.2961354,sol
2021-04-28,45.03962011024728,12162250490.154093,1328456957.4543357,sol
2021-04-29,42.5819452001649,11521025311.458416,1007552489.8800592,sol
2021-04-30,42.995296352215185,11625206342.893156,715484397.6606659,sol
2021-05-01,49.663394135648275,13505629296.647703,1107804038.4559028,sol
2021-05-02,46.93452854649153,12731441940.852585,736253572.4014621,sol
2021-05-03,46.08780894588962,12596937422.5915,754315146.457899,sol
2021-05-04,42.70189409565587,11695753640.918264,850967614.8898401,sol
2021-05-05,44.893093488124,12196654588.937689,632988283.9886094,sol
2021-05-06,43.43782697098598,11848638343.099876,496643551.4017424,sol
2021-05-07,43.072134333542394,11736620149.519144,628075167.8004643,sol
2021-05-08,45.68567329638394,12483159691.847982,565022391.0665238,sol
2021-05-09,44.35912616018185,12070625546.32745,631361237.6483146,sol
2021-05-10,42.96048600238864,11724389834.30516,610750904.6029066,sol
2021-05-11,44.72439581889054,12215743859.11548,587946571.6315473,sol
2021-05-12,43.62157836926913,12440648899.351025,1387803968.4736755,sol
2021-05-13,41.109968983538224,11096669650.829687,1273761712.5733151,sol
2021-05-14,42.87180002955891,11689352286.16738,536552649.6415436,sol
2021-05-15,43.46242757015506,11799908298.851982,617414124.1173804,sol
2021-05-16,47.17666783643097,12808567896.878408,2249695072.220029,sol
2021-05-17,46.861759616729216,12904194705.374098,2104910795.048521,sol
